000001 CLNT S0 built
103484 LOG1 S2 <- S0 match: cmtIdx 77 -> 77
103484 TIMR S2 reset time: lStart 69, lEnd 77
103501 TIMR S2 term 4 Follower ticking, cmtIdx 77
103501 TIMR S0 term 4 Leader ticking, cmtIdx 77
103502 TIMR S1 term 4 Follower ticking, cmtIdx 77
103563 TIMR S0 term 4 Leader ticking, cmtIdx 77
103563 TIMR S2 term 4 Follower ticking, cmtIdx 77
103564 TIMR S1 term 4 Follower ticking, cmtIdx 77
103583 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
103584 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
103584 LOG1 S1 <- S0 have all entries
103584 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
103584 TIMR S1 reset time: lStart 69, lEnd 77
103631 TIMR S1 term 4 Follower ticking, cmtIdx 77
103631 TIMR S0 term 4 Leader ticking, cmtIdx 77
103632 TIMR S2 term 4 Follower ticking, cmtIdx 77
103700 TIMR S2 term 4 Follower ticking, cmtIdx 77
103702 TIMR S0 term 4 Leader ticking, cmtIdx 77
103702 TIMR S1 term 4 Follower ticking, cmtIdx 77
103772 TIMR S2 term 4 Follower ticking, cmtIdx 77
103772 TIMR S0 term 4 Leader ticking, cmtIdx 77
103772 TIMR S1 term 4 Follower ticking, cmtIdx 77
103802 DROP S1 AE to S2 dropped
103841 TIMR S1 term 4 Follower ticking, cmtIdx 77
103842 TIMR S0 term 4 Leader ticking, cmtIdx 77
103843 TIMR S2 term 4 Follower ticking, cmtIdx 77
103882 DROP S0 -> S1 RV dropped: term 4, LLT 2, LLI 46
103900 TIMR S2 term 4 Follower ticking, cmtIdx 77
103900 TIMR S0 term 4 Leader ticking, cmtIdx 77
103901 TIMR S1 term 4 Follower ticking, cmtIdx 77
103952 TIMR S0 term 4 Leader ticking, cmtIdx 77
103952 TIMR S0 reset time: lStart 69, lEnd 77
103952 LEAD S0 -> All AE term 4
103952 LEAD S0 -> S1 AE: nextIdx 78
103952 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
103952 LEAD S0 -> S2 AE: nextIdx 78
103952 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
103952 TIMR S1 term 4 Follower ticking, cmtIdx 77
103952 TIMR S2 term 4 Follower ticking, cmtIdx 77
103953 DROP S0 AE to S1 dropped
104012 TIMR S2 term 4 Follower ticking, cmtIdx 77
104012 TIMR S0 term 4 Leader ticking, cmtIdx 77
104012 TIMR S1 term 4 Follower ticking, cmtIdx 77
104013 TERM S2 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104013 LOG1 S2 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
104013 LOG1 S2 <- S0 have all entries
104013 LOG1 S2 <- S0 match: cmtIdx 77 -> 77
104013 TIMR S2 reset time: lStart 69, lEnd 77
104081 TIMR S1 term 4 Follower ticking, cmtIdx 77
104081 TIMR S0 term 4 Leader ticking, cmtIdx 77
104081 TIMR S2 term 4 Follower ticking, cmtIdx 77
104151 TIMR S0 term 4 Leader ticking, cmtIdx 77
104151 TIMR S1 term 4 Follower ticking, cmtIdx 77
104151 TIMR S2 term 4 Follower ticking, cmtIdx 77
104191 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104192 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
104192 LOG1 S1 <- S0 have all entries
104192 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
104192 TIMR S1 reset time: lStart 69, lEnd 77
104210 TIMR S2 term 4 Follower ticking, cmtIdx 77
104211 TIMR S0 term 4 Leader ticking, cmtIdx 77
104211 TIMR S1 term 4 Follower ticking, cmtIdx 77
104270 TIMR S0 term 4 Leader ticking, cmtIdx 77
104270 TIMR S2 term 4 Follower ticking, cmtIdx 77
104270 TIMR S1 term 4 Follower ticking, cmtIdx 77
104340 TIMR S0 term 4 Leader ticking, cmtIdx 77
104340 TIMR S2 term 4 Follower ticking, cmtIdx 77
104341 TIMR S1 term 4 Follower ticking, cmtIdx 77
104390 DROP S1 AE to S2 dropped
104408 TIMR S2 term 4 Follower ticking, cmtIdx 77
104408 TIMR S0 term 4 Leader ticking, cmtIdx 77
104409 TIMR S1 term 4 Follower ticking, cmtIdx 77
104469 TIMR S1 term 4 Follower ticking, cmtIdx 77
104470 TIMR S0 term 4 Leader ticking, cmtIdx 77
104470 TIMR S0 reset time: lStart 69, lEnd 77
104470 LEAD S0 -> All AE term 4
104470 LEAD S0 -> S1 AE: nextIdx 78
104470 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104470 LEAD S0 -> S2 AE: nextIdx 78
104470 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104471 TIMR S2 term 4 Follower ticking, cmtIdx 77
104489 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104489 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
104489 LOG1 S1 <- S0 have all entries
104489 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
104489 TIMR S1 reset time: lStart 69, lEnd 77
104529 TIMR S0 term 4 Leader ticking, cmtIdx 77
104530 TIMR S2 term 4 Follower ticking, cmtIdx 77
104530 TIMR S1 term 4 Follower ticking, cmtIdx 77
104599 TIMR S1 term 4 Follower ticking, cmtIdx 77
104599 TIMR S2 term 4 Follower ticking, cmtIdx 77
104600 TIMR S0 term 4 Leader ticking, cmtIdx 77
104668 TIMR S2 term 4 Follower ticking, cmtIdx 77
104668 TIMR S1 term 4 Follower ticking, cmtIdx 77
104668 TIMR S0 term 4 Leader ticking, cmtIdx 77
104679 DROP S0 AE to S2 dropped
104729 TIMR S0 term 4 Leader ticking, cmtIdx 77
104730 TIMR S1 term 4 Follower ticking, cmtIdx 77
104730 TIMR S2 term 4 Follower ticking, cmtIdx 77
104730 DROP S0 AE to S1 dropped
104789 TIMR S2 term 4 Follower ticking, cmtIdx 77
104789 TIMR S0 term 4 Leader ticking, cmtIdx 77
104789 TIMR S1 term 4 Follower ticking, cmtIdx 77
104849 TIMR S1 term 4 Follower ticking, cmtIdx 77
104849 TIMR S0 term 4 Leader ticking, cmtIdx 77
104850 TIMR S2 term 4 Follower ticking, cmtIdx 77
104909 TIMR S2 term 4 Follower ticking, cmtIdx 77
104910 TIMR S0 term 4 Leader ticking, cmtIdx 77
104910 TIMR S1 term 4 Follower ticking, cmtIdx 77
104979 TIMR S2 term 4 Follower ticking, cmtIdx 77
104980 TIMR S1 term 4 Follower ticking, cmtIdx 77
104980 TIMR S0 term 4 Leader ticking, cmtIdx 77
104980 TIMR S0 reset time: lStart 69, lEnd 77
104980 LEAD S0 -> All AE term 4
104980 LEAD S0 -> S1 AE: nextIdx 78
104980 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104980 LEAD S0 -> S2 AE: nextIdx 78
104981 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
104997 DROP S0 AE to S1 dropped
104997 DROP S1 AE to S2 dropped
104997 DROP S0 AE to S2 dropped
105038 TIMR S0 term 4 Leader ticking, cmtIdx 77
105039 TIMR S1 term 4 Follower ticking, cmtIdx 77
105039 TIMR S2 term 4 Follower ticking, cmtIdx 77
105098 TIMR S1 term 4 Follower ticking, cmtIdx 77
105099 TIMR S0 term 4 Leader ticking, cmtIdx 77
105099 TIMR S2 term 4 Follower ticking, cmtIdx 77
105166 TIMR S0 term 4 Leader ticking, cmtIdx 77
105167 TIMR S1 term 4 Follower ticking, cmtIdx 77
105168 TIMR S2 term 4 Follower ticking, cmtIdx 77
105218 TIMR S1 term 4 Follower ticking, cmtIdx 77
105218 TIMR S0 term 4 Leader ticking, cmtIdx 77
105219 TIMR S2 term 4 Follower ticking, cmtIdx 77
105219 DROP S0 AE to S1 dropped
105288 TIMR S0 term 4 Leader ticking, cmtIdx 77
105288 TIMR S1 term 4 Follower ticking, cmtIdx 77
105289 TIMR S2 term 4 Follower ticking, cmtIdx 77
105357 TIMR S1 term 4 Follower ticking, cmtIdx 77
105358 TIMR S0 term 4 Leader ticking, cmtIdx 77
105358 TIMR S2 term 4 Follower ticking, cmtIdx 77
105427 TIMR S0 term 4 Leader ticking, cmtIdx 77
105427 TIMR S1 term 4 Follower ticking, cmtIdx 77
105428 TIMR S2 term 4 Follower ticking, cmtIdx 77
105487 TIMR S1 term 4 Follower ticking, cmtIdx 77
105487 TIMR S0 term 4 Leader ticking, cmtIdx 77
105487 TIMR S0 reset time: lStart 69, lEnd 77
105487 LEAD S0 -> All AE term 4
105487 LEAD S0 -> S1 AE: nextIdx 78
105487 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
105487 LEAD S0 -> S2 AE: nextIdx 78
105487 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
105488 TIMR S2 term 4 Follower ticking, cmtIdx 77
105528 TERM S2 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
105528 LOG1 S2 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
105528 LOG1 S2 <- S0 have all entries
105528 LOG1 S2 <- S0 match: cmtIdx 77 -> 77
105528 TIMR S2 reset time: lStart 69, lEnd 77
105544 TIMR S0 term 4 Leader ticking, cmtIdx 77
105544 TIMR S1 term 4 Follower ticking, cmtIdx 77
105545 TIMR S2 term 4 Follower ticking, cmtIdx 77
105605 TIMR S2 term 4 Follower ticking, cmtIdx 77
105606 TIMR S1 term 4 Follower ticking, cmtIdx 77
105606 TIMR S0 term 4 Leader ticking, cmtIdx 77
105676 TIMR S0 term 4 Leader ticking, cmtIdx 77
105676 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
105677 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
105677 LOG1 S1 <- S0 have all entries
105677 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
105676 TIMR S2 term 4 Follower ticking, cmtIdx 77
105677 TIMR S1 reset time: lStart 69, lEnd 77
105678 TIMR S1 term 4 Follower ticking, cmtIdx 77
105745 TIMR S0 term 4 Leader ticking, cmtIdx 77
105745 TIMR S2 term 4 Follower ticking, cmtIdx 77
105745 TIMR S1 term 4 Follower ticking, cmtIdx 77
105815 TIMR S1 term 4 Follower ticking, cmtIdx 77
105816 TIMR S2 term 4 Follower ticking, cmtIdx 77
105816 TIMR S0 term 4 Leader ticking, cmtIdx 77
105885 TIMR S1 term 4 Follower ticking, cmtIdx 77
105886 TIMR S0 term 4 Leader ticking, cmtIdx 77
105886 TIMR S2 term 4 Follower ticking, cmtIdx 77
105947 TIMR S1 term 4 Follower ticking, cmtIdx 77
105948 TIMR S2 term 4 Follower ticking, cmtIdx 77
105948 TIMR S0 term 4 Leader ticking, cmtIdx 77
106015 TIMR S1 term 4 Follower ticking, cmtIdx 77
106016 TIMR S0 term 4 Leader ticking, cmtIdx 77
106016 TIMR S0 reset time: lStart 69, lEnd 77
106016 LEAD S0 -> All AE term 4
106016 LEAD S0 -> S1 AE: nextIdx 78
106016 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106016 LEAD S0 -> S2 AE: nextIdx 78
106016 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106016 TIMR S2 term 4 Follower ticking, cmtIdx 77
106018 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106018 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
106018 LOG1 S1 <- S0 have all entries
106018 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
106018 TIMR S1 reset time: lStart 69, lEnd 77
106057 TERM S2 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106058 LOG1 S2 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
106058 LOG1 S2 <- S0 have all entries
106058 LOG1 S2 <- S0 match: cmtIdx 77 -> 77
106058 TIMR S2 reset time: lStart 69, lEnd 77
106075 TIMR S2 term 4 Follower ticking, cmtIdx 77
106075 TIMR S1 term 4 Follower ticking, cmtIdx 77
106075 TIMR S0 term 4 Leader ticking, cmtIdx 77
106137 TIMR S1 term 4 Follower ticking, cmtIdx 77
106138 TIMR S2 term 4 Follower ticking, cmtIdx 77
106138 TIMR S0 term 4 Leader ticking, cmtIdx 77
106204 TIMR S2 term 4 Follower ticking, cmtIdx 77
106204 TIMR S1 term 4 Follower ticking, cmtIdx 77
106205 TIMR S0 term 4 Leader ticking, cmtIdx 77
106265 TIMR S1 term 4 Follower ticking, cmtIdx 77
106265 TIMR S2 term 4 Follower ticking, cmtIdx 77
106265 TIMR S0 term 4 Leader ticking, cmtIdx 77
106334 TIMR S0 term 4 Leader ticking, cmtIdx 77
106334 TIMR S2 term 4 Follower ticking, cmtIdx 77
106335 TIMR S1 term 4 Follower ticking, cmtIdx 77
106385 TIMR S0 term 4 Leader ticking, cmtIdx 77
106386 TIMR S1 term 4 Follower ticking, cmtIdx 77
106386 TIMR S2 term 4 Follower ticking, cmtIdx 77
106449 TIMR S0 term 4 Leader ticking, cmtIdx 77
106450 TIMR S2 term 4 Follower ticking, cmtIdx 77
106451 TIMR S1 term 4 Follower ticking, cmtIdx 77
106505 TIMR S1 term 4 Follower ticking, cmtIdx 77
106506 TIMR S2 term 4 Follower ticking, cmtIdx 77
106506 TIMR S0 term 4 Leader ticking, cmtIdx 77
106565 TIMR S0 term 4 Leader ticking, cmtIdx 77
106566 TIMR S0 reset time: lStart 69, lEnd 77
106566 LEAD S0 -> All AE term 4
106566 LEAD S0 -> S1 AE: nextIdx 78
106566 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106566 LEAD S0 -> S2 AE: nextIdx 78
106566 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106566 TIMR S2 term 4 Follower ticking, cmtIdx 77
106566 TIMR S1 term 4 Follower ticking, cmtIdx 77
106631 TIMR S0 term 4 Leader ticking, cmtIdx 77
106632 TIMR S1 term 4 Follower ticking, cmtIdx 77
106632 TIMR S2 term 4 Follower ticking, cmtIdx 77
106644 TERM S1 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106644 LOG1 S1 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
106644 LOG1 S1 <- S0 have all entries
106644 LOG1 S1 <- S0 match: cmtIdx 77 -> 77
106644 TIMR S1 reset time: lStart 69, lEnd 77
106705 TIMR S2 term 4 Follower ticking, cmtIdx 77
106705 TIMR S0 term 4 Leader ticking, cmtIdx 77
106705 TIMR S1 term 4 Follower ticking, cmtIdx 77
106735 TERM S2 <- S0 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
106735 LOG1 S2 <- S0 consistency check: prevIdx 77, prevTerm 4, len(Entries) 0, leaderCmt 77, lastIdx 77, lastTerm 4
106735 LOG1 S2 <- S0 have all entries
106735 LOG1 S2 <- S0 match: cmtIdx 77 -> 77
106735 TIMR S2 reset time: lStart 69, lEnd 77
106764 TIMR S1 term 4 Follower ticking, cmtIdx 77
106764 TIMR S2 term 4 Follower ticking, cmtIdx 77
106764 TIMR S0 term 4 Leader ticking, cmtIdx 77
106832 TIMR S0 term 4 Leader ticking, cmtIdx 77
106833 TIMR S1 term 4 Follower ticking, cmtIdx 77
106833 TIMR S2 term 4 Follower ticking, cmtIdx 77
106852 TEST Checking Only One Leader
106852 TEST S0 IS TURE LEADER
106852 TEST S0 DISCONNECTED
106902 TIMR S2 term 4 Follower ticking, cmtIdx 77
106902 TIMR S1 term 4 Follower ticking, cmtIdx 77
106902 TIMR S0 term 4 Leader ticking, cmtIdx 77
106934 DROP S1 AE to S0 dropped
106954 TIMR S0 term 4 Leader ticking, cmtIdx 77
106955 TIMR S1 term 4 Follower ticking, cmtIdx 77
106955 TIMR S2 term 4 Follower ticking, cmtIdx 77
107022 TIMR S0 term 4 Leader ticking, cmtIdx 77
107023 TIMR S2 term 4 Follower ticking, cmtIdx 77
107023 TIMR S1 term 4 Follower ticking, cmtIdx 77
107073 TIMR S0 term 4 Leader ticking, cmtIdx 77
107073 TIMR S0 reset time: lStart 69, lEnd 77
107073 LEAD S0 -> All AE term 4
107073 LEAD S0 -> S1 AE: nextIdx 78
107074 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
107074 LEAD S0 -> S2 AE: nextIdx 78
107074 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
107074 TIMR S1 term 4 Follower ticking, cmtIdx 77
107074 TIMR S2 term 4 Follower ticking, cmtIdx 77
107145 TIMR S0 term 4 Leader ticking, cmtIdx 77
107145 TIMR S1 term 4 Follower ticking, cmtIdx 77
107146 TIMR S2 term 4 Follower ticking, cmtIdx 77
107212 TIMR S2 term 4 Follower ticking, cmtIdx 77
107213 TIMR S1 term 4 Follower ticking, cmtIdx 77
107213 TIMR S0 term 4 Leader ticking, cmtIdx 77
107282 TIMR S2 term 4 Follower ticking, cmtIdx 77
107283 TIMR S1 term 4 Follower ticking, cmtIdx 77
107283 TIMR S0 term 4 Leader ticking, cmtIdx 77
107351 TIMR S0 term 4 Leader ticking, cmtIdx 77
107352 TIMR S1 term 4 Follower ticking, cmtIdx 77
107352 TIMR S2 term 4 Follower ticking, cmtIdx 77
107402 TIMR S0 term 4 Leader ticking, cmtIdx 77
107403 TIMR S2 term 4 Follower ticking, cmtIdx 77
107403 TIMR S1 term 4 Follower ticking, cmtIdx 77
107473 TIMR S2 term 4 Follower ticking, cmtIdx 77
107474 TIMR S0 term 4 Leader ticking, cmtIdx 77
107474 TIMR S1 term 4 Follower ticking, cmtIdx 77
107511 DROP S1 AE to S0 dropped
107531 TIMR S1 term 4 Follower ticking, cmtIdx 77
107532 TIMR S0 term 4 Leader ticking, cmtIdx 77
107532 TIMR S2 term 4 Follower ticking, cmtIdx 77
107601 TIMR S1 term 4 Follower ticking, cmtIdx 77
107601 TIMR S0 term 4 Leader ticking, cmtIdx 77
107602 TIMR S0 reset time: lStart 69, lEnd 77
107602 LEAD S0 -> All AE term 4
107602 LEAD S0 -> S1 AE: nextIdx 78
107602 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
107602 LEAD S0 -> S2 AE: nextIdx 78
107602 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
107601 TIMR S2 term 4 Follower ticking, cmtIdx 77
107650 DROP S0 AE to S1 dropped
107671 TIMR S2 term 4 Follower ticking, cmtIdx 77
107672 TIMR S0 term 4 Leader ticking, cmtIdx 77
107672 TIMR S1 term 4 Follower ticking, cmtIdx 77
107732 TIMR S1 term 4 Follower ticking, cmtIdx 77
107732 TIMR S0 term 4 Leader ticking, cmtIdx 77
107733 TIMR S2 term 4 Follower ticking, cmtIdx 77
107790 TIMR S0 term 4 Leader ticking, cmtIdx 77
107791 TIMR S1 term 4 Follower ticking, cmtIdx 77
107791 TIMR S2 term 4 Follower ticking, cmtIdx 77
107860 TIMR S0 term 4 Leader ticking, cmtIdx 77
107860 TIMR S1 term 4 Follower ticking, cmtIdx 77
107861 TIMR S2 term 4 Follower ticking, cmtIdx 77
107930 TIMR S2 term 4 Follower ticking, cmtIdx 77
107931 TIMR S0 term 4 Leader ticking, cmtIdx 77
107931 TIMR S1 term 4 Follower ticking, cmtIdx 77
107982 TIMR S1 term 4 Follower ticking, cmtIdx 77
107983 TIMR S2 term 4 Follower ticking, cmtIdx 77
107983 TIMR S0 term 4 Leader ticking, cmtIdx 77
108050 TIMR S2 term 4 Follower ticking, cmtIdx 77
108050 TIMR S0 term 4 Leader ticking, cmtIdx 77
108050 TIMR S1 term 4 Follower ticking, cmtIdx 77
108119 TIMR S2 term 4 Follower ticking, cmtIdx 77
108120 TIMR S1 term 4 Follower ticking, cmtIdx 77
108120 TIMR S0 term 4 Leader ticking, cmtIdx 77
108121 TIMR S0 reset time: lStart 69, lEnd 77
108121 LEAD S0 -> All AE term 4
108121 LEAD S0 -> S1 AE: nextIdx 78
108121 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
108121 LEAD S0 -> S2 AE: nextIdx 78
108121 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
108191 TIMR S2 term 4 Follower ticking, cmtIdx 77
108191 TIMR S1 term 4 Follower ticking, cmtIdx 77
108191 TIMR S0 term 4 Leader ticking, cmtIdx 77
108240 DROP S0 AE to S1 dropped
108260 TIMR S0 term 4 Leader ticking, cmtIdx 77
108260 TIMR S2 term 4 Follower ticking, cmtIdx 77
108260 TIMR S1 term 4 Follower ticking, cmtIdx 77
108311 TIMR S1 term 4 Follower ticking, cmtIdx 77
108312 TIMR S0 term 4 Leader ticking, cmtIdx 77
108312 TIMR S2 term 4 Follower ticking, cmtIdx 77
108378 TIMR S2 term 4 Follower ticking, cmtIdx 77
108379 TIMR S0 term 4 Leader ticking, cmtIdx 77
108379 TIMR S1 term 4 Follower ticking, cmtIdx 77
108439 TIMR S0 term 4 Leader ticking, cmtIdx 77
108439 TIMR S2 term 4 Follower ticking, cmtIdx 77
108440 TIMR S1 term 4 Follower ticking, cmtIdx 77
108499 TIMR S2 term 4 Follower ticking, cmtIdx 77
108500 TIMR S0 term 4 Leader ticking, cmtIdx 77
108500 TIMR S1 term 4 Follower ticking, cmtIdx 77
108550 TIMR S2 term 4 Follower ticking, cmtIdx 77
108551 TIMR S1 term 4 Follower ticking, cmtIdx 77
108552 TIMR S0 term 4 Leader ticking, cmtIdx 77
108588 DROP S1 AE to S0 dropped
108602 TIMR S1 term 4 Follower ticking, cmtIdx 77
108602 TIMR S2 term 4 Follower ticking, cmtIdx 77
108602 TIMR S0 term 4 Leader ticking, cmtIdx 77
108670 TIMR S0 term 4 Leader ticking, cmtIdx 77
108672 TIMR S2 term 4 Follower ticking, cmtIdx 77
108672 TIMR S0 reset time: lStart 69, lEnd 77
108672 LEAD S0 -> All AE term 4
108672 LEAD S0 -> S1 AE: nextIdx 78
108672 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
108673 LEAD S0 -> S2 AE: nextIdx 78
108673 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
108672 TIMR S1 term 4 Follower ticking, cmtIdx 77
108735 TIMR S1 term 4 Follower ticking, cmtIdx 77
108736 TIMR S0 term 4 Leader ticking, cmtIdx 77
108737 TIMR S2 term 4 Follower ticking, cmtIdx 77
108797 TIMR S1 term 4 Follower ticking, cmtIdx 77
108798 TIMR S2 term 4 Follower ticking, cmtIdx 77
108798 TIMR S0 term 4 Leader ticking, cmtIdx 77
108868 TIMR S0 term 4 Leader ticking, cmtIdx 77
108868 TIMR S2 term 4 Follower ticking, cmtIdx 77
108868 TIMR S1 term 4 Follower ticking, cmtIdx 77
108937 TIMR S1 term 4 Follower ticking, cmtIdx 77
108938 TIMR S0 term 4 Leader ticking, cmtIdx 77
108938 TIMR S2 term 4 Follower ticking, cmtIdx 77
108998 TIMR S2 term 4 Follower ticking, cmtIdx 77
108998 TIMR S0 term 4 Leader ticking, cmtIdx 77
108998 TIMR S1 term 4 Follower ticking, cmtIdx 77
109068 TIMR S2 term 4 Follower ticking, cmtIdx 77
109068 TIMR S0 term 4 Leader ticking, cmtIdx 77
109068 TIMR S1 term 4 Follower ticking, cmtIdx 77
109137 TIMR S1 term 4 Follower ticking, cmtIdx 77
109137 TIMR S2 term 4 Follower ticking, cmtIdx 77
109137 TIMR S0 term 4 Leader ticking, cmtIdx 77
109174 DROP S1 AE to S2 dropped
109188 TIMR S0 term 4 Leader ticking, cmtIdx 77
109189 TIMR S1 term 4 Follower ticking, cmtIdx 77
109189 TIMR S0 reset time: lStart 69, lEnd 77
109189 LEAD S0 -> All AE term 4
109189 LEAD S0 -> S1 AE: nextIdx 78
109189 TIMR S2 term 4 Follower ticking, cmtIdx 77
109189 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
109190 LEAD S0 -> S2 AE: nextIdx 78
109190 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
109259 TIMR S1 term 4 Follower ticking, cmtIdx 77
109260 TIMR S0 term 4 Leader ticking, cmtIdx 77
109260 TIMR S2 term 4 Follower ticking, cmtIdx 77
109328 TIMR S1 term 4 Follower ticking, cmtIdx 77
109328 TIMR S2 term 4 Follower ticking, cmtIdx 77
109329 TIMR S0 term 4 Leader ticking, cmtIdx 77
109395 TIMR S0 term 4 Leader ticking, cmtIdx 77
109395 TIMR S1 term 4 Follower ticking, cmtIdx 77
109396 TIMR S2 term 4 Follower ticking, cmtIdx 77
109410 DROP S1 AE to S2 dropped
109448 TIMR S2 term 4 Follower ticking, cmtIdx 77
109448 TIMR S0 term 4 Leader ticking, cmtIdx 77
109449 TIMR S1 term 4 Follower ticking, cmtIdx 77
109516 TIMR S1 term 4 Follower ticking, cmtIdx 77
109517 TIMR S0 term 4 Leader ticking, cmtIdx 77
109517 TIMR S2 term 4 Follower ticking, cmtIdx 77
109581 TIMR S1 term 4 Follower ticking, cmtIdx 77
109583 TIMR S2 term 4 Follower ticking, cmtIdx 77
109583 TIMR S0 term 4 Leader ticking, cmtIdx 77
109648 TIMR S0 term 4 Leader ticking, cmtIdx 77
109649 TIMR S2 term 4 Follower ticking, cmtIdx 77
109649 TIMR S1 term 4 Follower ticking, cmtIdx 77
109708 TIMR S2 term 4 Follower ticking, cmtIdx 77
109708 TIMR S0 term 4 Leader ticking, cmtIdx 77
109708 TIMR S0 reset time: lStart 69, lEnd 77
109708 LEAD S0 -> All AE term 4
109708 LEAD S0 -> S1 AE: nextIdx 78
109708 LEAD S0 -> S1 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
109708 LEAD S0 -> S2 AE: nextIdx 78
109708 LEAD S0 -> S2 AE: term 4, PLT 4, PLI 77, LCommit 77, Entries.len 0: 
109709 TIMR S1 term 4 Follower ticking, cmtIdx 77
109759 TIMR S2 term 4 Follower ticking, cmtIdx 77
109759 TIMR S1 term 4 Follower ticking, cmtIdx 77
109760 TIMR S0 term 4 Leader ticking, cmtIdx 77
109829 TIMR S1 term 4 Follower ticking, cmtIdx 77
109830 TIMR S2 term 4 Follower ticking, cmtIdx 77
109830 TIMR S0 term 4 Leader ticking, cmtIdx 77
109887 TIMR S0 term 4 Leader ticking, cmtIdx 77
109888 TIMR S1 term 4 Follower ticking, cmtIdx 77
109888 TIMR S2 term 4 Follower ticking, cmtIdx 77
109910 DROP S1 AE to S2 dropped
